id_fatt_studio,n_fat,data_fat,nota_acr,cliente,t_iva,t_pagamento,note,id_banca,n_conf
527,284,"08/20/18 00:00:00",0,1,4,2,"Scadenza Ri.ba: 13/09/2018",2,
529,286,"08/20/18 00:00:00",0,1,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA -  BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA: 14/09/2018",2,
530,287,"08/21/18 00:00:00",0,1,4,2,"Scadenza Ri.Ba: 20/09/2018",2,
367,390,"11/06/17 00:00:00",0,39,3,1,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA FATTURA: 06/12/2017",2,
371,413,"11/13/17 00:00:00",0,513,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA: 13/12/2017",2,
377,422,"12/04/17 00:00:00",0,513,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA: 04/01/2018",2,
379,424,"12/06/17 00:00:00",0,66,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA: 05/01/2018",2,
381,427,"12/07/17 00:00:00",0,513,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA: 08/01/2018",2,
384,430,"12/11/17 00:00:00",0,97,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA: 09/01/2018",2,
385,450,"12/12/17 00:00:00",0,450,3,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA: 12/01/2018",2,
386,451,"12/13/17 00:00:00",0,6,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

operazione soggetta a split payment con Iva 
non incassata dal cedente ai sensi dell’ex art. 17-ter DPR 633/1972

SCADENZA RIBA: 12/01/2018",2,
378,423,"12/04/17 00:00:00",0,71,4,1,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA FATTURA: 04/01/2018

nr lotti: 7617081070; 60173233
bolli CEE: SE-1055-EC; BE M169",2,
380,425,"12/06/17 00:00:00",0,93,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA: 05/01/2018",2,
382,428,"12/07/17 00:00:00",0,364,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA: 08/01/2018",2,
387,452,"12/14/17 00:00:00",0,548,,3,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08
Non Imponibile art. 41 d.l. 331/93

proforma invoice of 78.910 €
net to be paid at the receipt of the invoice: 3035 €",2,
389,455,"12/19/17 00:00:00",0,561,4,3,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

importo proforma: 4900,50 €
netto da pagare A RICEVIMENTO FATTURA: 326,7 €uro",2,
390,456,"12/20/17 00:00:00",0,526,,3,"Non Imponibile art. 41 d.l. 331/93",2,
391,458,"12/22/17 00:00:00",0,513,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA: 22/01/2018",2,
393,460,"12/27/17 00:00:00",0,512,3,3,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08",2,
528,285,"08/20/18 00:00:00",0,1,4,2,"Scadenza Ri.ba: 14/09/2018",2,
531,288,"08/22/18 00:00:00",0,1,4,2,"Scadenza Ri.Ba: 21/09/2018",2,
532,289,"08/24/18 00:00:00",0,1,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA -  BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA: 21/09/2018",2,
534,291,"08/27/18 00:00:00",0,563,4,13,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA -  BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA: 28/09/2018",2,
537,294,"08/28/18 00:00:00",0,570,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA -  BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

NR ORDINE: 4500003714 

SCADENZA RIBA: 28/09/2018",2,
538,295,"08/29/18 00:00:00",0,1,4,2,"scadenza RIBA: 27/09/2018",2,
539,296,"08/29/18 00:00:00",0,564,4,13,"scadenza riba: 28/09/2018",2,
540,297,"08/30/18 00:00:00",0,513,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA -  BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA_ 27/09/2018",2,
533,290,"08/24/18 00:00:00",0,1,4,2,"Scadenza Ri.Ba: 21/09/2018",2,
535,292,"08/27/18 00:00:00",0,76,4,1,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA -  BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA FATTURA 21/09/2018",2,
541,299,"08/31/18 00:00:00",0,1,4,2,"scadenza riba 28/09/2018",2,
542,300,"09/03/18 00:00:00",0,1,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA -  BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA : 28/09/2018",2,
2,1,"12/17/14 00:00:00",0,37,4,2,"Riferimento doc. giustificativo 2013/00093
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. Conforme al Reg. CE 834/07 e CE 889/08

Scadenza Ri.Ba: 19/01/2015",,
545,303,"09/05/18 00:00:00",0,576,4,13,"SCADENZA RIBA: 31/10/2018",2,
547,305,"09/05/18 00:00:00",0,1,4,2,"SCADENZA RIBA :03/10/2018",2,
548,307,"09/06/18 00:00:00",0,1,4,2,"SCADENZA RIBA: 04/10/2018",2,
394,461,"12/29/17 00:00:00",0,557,3,13,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA 31/01/2018",2,
395,1,"01/08/18 00:00:00",0,513,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA 02/02/2018",2,
396,2,"01/08/18 00:00:00",0,37,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA 08/02/2018",2,
398,4,"01/11/18 00:00:00",0,66,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA 09/02/2018",2,
412,53,"02/21/18 00:00:00",0,557,3,13,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA: 30/03/2018",2,
414,55,"02/26/18 00:00:00",0,450,3,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

delivery note nr: LV180741

SCADENZA RIBA: 26/03/2018",2,
415,72,"03/02/18 00:00:00",0,557,3,13,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

delivery note nr: LV180741

SCADENZA RIBA: 30/04/2018

rif.al ddt nr 396/CC del 01/03/2018",2,
416,73,"03/06/18 00:00:00",0,513,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

delivery note nr: LV180741

SCADENZA RIBA: 05/04/2018",2,
536,293,"08/27/18 00:00:00",0,513,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA -  BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA_ 27/09/2018",2,
543,301,"09/03/18 00:00:00",0,513,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA -  BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA : 03/10/2018",2,
544,302,"09/03/18 00:00:00",0,93,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA -  BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA : 03/10/2018",2,
546,304,"09/05/18 00:00:00",0,37,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA -  BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA : 05/10/2018",2,
549,308,"09/06/18 00:00:00",0,1,4,2,"SCADENZA RIBA: 05/10/2018",2,
551,320,"09/10/18 00:00:00",0,513,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA -  BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA : 10/10/2018",2,
553,322,"09/11/18 00:00:00",0,160,4,1,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA -  BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA FATTURA: 11/10/2018",2,
554,323,"09/11/18 00:00:00",0,576,4,13,"SCADENZA RIBA:  31/10/2018",2,
550,309,"09/06/18 00:00:00",0,1,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA -  BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA : 05/10/2018",2,
552,321,"09/10/18 00:00:00",0,72,3,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA -  BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA : 10/10/2018",2,
555,324,"09/11/18 00:00:00",0,1,4,2,"SCADENZA RIBA: 10/10/2018",2,
556,325,"09/12/18 00:00:00",0,450,3,6,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA -  BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

 riferimento CMR n°22854


SCADENZA RIBA: 12/11/2018",2,
557,327,"09/13/18 00:00:00",0,162,3,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA -  BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA: 12/10/2018",2,
558,328,"09/13/18 00:00:00",0,1,4,2,"SCADENZA RIBA 11/10/2018",2,
560,330,"09/13/18 00:00:00",0,1,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA -  BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA: 12/10/2018",2,
561,333,"09/18/18 00:00:00",0,128,4,2,"scadenza riba: 17/10/2018",2,
559,329,"09/13/18 00:00:00",0,1,4,2,"SCADENZA RIBA 12/10/2018",2,
562,334,"09/18/18 00:00:00",0,1,4,2,"scadenza riba: 17/10/2018",2,
565,337,"09/25/18 00:00:00",0,513,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA -  BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA: 19/10/2018",2,
567,339,"09/26/18 00:00:00",0,1,4,2,"scadenza riba: 24/10/2018",2,
568,340,"09/27/18 00:00:00",0,564,4,13,"SCADENZA RIBA 31/10/2018",2,
569,341,"09/28/18 00:00:00",0,1,4,2,"scadenzqa riba: 25/10/2018",2,
570,342,"10/01/18 00:00:00",0,1,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA -  BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA: 26/10/2018",2,
572,344,"10/01/18 00:00:00",0,513,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA -  BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA: 31/10/2018",2,
571,343,"10/01/18 00:00:00",0,1,4,2,"SCADENZA RIBA: 26/10/2018",2,
573,345,"10/01/18 00:00:00",0,93,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA -  BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA: 31/10/2018",2,
574,346,"10/03/18 00:00:00",0,576,4,13,"scadenza RIBA: 30/11/2018",2,
575,347,"10/03/18 00:00:00",0,37,3,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA -  BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA: 05/11/2018",2,
576,348,"10/04/18 00:00:00",0,1,4,2,"SCADENZA RIBA: 31/10/2018",2,
577,349,"10/05/18 00:00:00",0,1,4,2,"scadenza riba: 02/11/2018",2,
579,364,"10/08/18 00:00:00",0,513,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA -  BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA: 05/11/2018",2,
581,367,"10/09/18 00:00:00",0,564,4,13,"scadenza riba 30/11/2018",2,
578,350,"10/05/18 00:00:00",0,1,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA -  BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA: 05/11/2018",2,
580,365,"10/08/18 00:00:00",0,513,3,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA -  BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA: 08/11/2018",2,
582,368,"10/10/18 00:00:00",0,1,4,2,"scadenza RIBA: 08/11/2018",2,
583,369,"10/11/18 00:00:00",0,513,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA -  BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA: 12/11/2018",2,
584,370,"10/11/18 00:00:00",0,1,4,2,"scadenza riba : 09/11/2018",2,
588,374,"10/15/18 00:00:00",0,39,3,1,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA -  BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA FATTURA: 14/11/2018",2,
590,377,"10/17/18 00:00:00",0,37,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA -  BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA 16/11/2018",2,
592,379,"10/17/18 00:00:00",0,576,4,28,"scadenza riba: 30/11/2018",2,
585,371,"10/11/18 00:00:00",0,1,4,2,"scadenza riba : 09/11/2018",2,
589,375,"10/15/18 00:00:00",0,513,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA -  BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA 16/11/2018",2,
591,378,"10/17/18 00:00:00",0,1,4,2,"scadenza riba 15/11/2018",2,
593,380,"10/19/18 00:00:00",0,1,4,2,"SCADENZA RIBA: 16/11/2018",2,
595,382,"10/24/18 00:00:00",0,564,4,13,"scadenza riba: 30/11/2018",2,
597,384,"10/24/18 00:00:00",0,1,4,2,"scadenza RIBA: 22/11/2018",2,
598,385,"10/25/18 00:00:00",0,1,4,2,"scadenza RIBA: 23/11/2018",2,
600,387,"10/26/18 00:00:00",0,1,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA -  BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA 23/11/2018",2,
594,381,"10/19/18 00:00:00",0,1,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA -  BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA 16/11/2018",2,
596,383,"10/24/18 00:00:00",0,93,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA -  BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA 23/11/2018",2,
599,386,"10/25/18 00:00:00",0,513,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA -  BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA 26/11/2018",2,
601,388,"10/29/18 00:00:00",0,513,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA -  BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA 29/11/2018",2,
602,389,"10/30/18 00:00:00",0,576,4,13,"scadenza riba: 30/11/2018",2,
603,390,"10/31/18 00:00:00",0,1,4,2,"scadenza riba: 28/11/2018",2,
605,392,"11/05/18 00:00:00",0,513,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA -  BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA 05/12/2018",2,
607,394,"11/06/18 00:00:00",0,1,4,2,"SCADENZA RIBA: 05/12/2018",2,
604,391,"10/31/18 00:00:00",0,1,4,2,"SCADENZA RIBA: 29/11/2018",2,
608,412,"11/07/18 00:00:00",0,564,4,13,"SCADENZA RIBA: 10/01/2019",2,
610,414,"11/07/18 00:00:00",0,71,4,1,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA -  BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

NR LOTTO: 180581,180794 BOLLO CEE: FR 62 767 030 CE

scadenza fattura 07/12/2018",2,
611,415,"11/08/18 00:00:00",0,563,4,13,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA -  BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

scadenza RIBA: 31/12/2018",2,
612,418,"11/12/18 00:00:00",0,513,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA -  BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

scadenza riba: 12/12/2018",2,
613,419,"11/12/18 00:00:00",0,1,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA -  BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

scadenza riba: 07/12/2018",2,
614,420,"11/13/18 00:00:00",0,564,4,13,"SCADENZA RIBA: 10/01/2019",2,
615,422,"11/14/18 00:00:00",0,1,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA -  BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

scadenza riba: 12/12/2018

ORDINE NR 1799/2 DEL 09/11/2018",2,
609,413,"11/07/18 00:00:00",0,1,4,2,"SCADENZA RIBA 06/12/2018",2,
616,425,"11/15/18 00:00:00",0,1,4,2,"RIF.ORDINE NR 1800/2 DEL 09/11/2018

SCADENZA RIBA: 12/12/2018",2,
618,427,"11/19/18 00:00:00",0,513,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA -  BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA 19/12/2018",2,
619,428,"11/19/18 00:00:00",0,1,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA -  BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA 14/12/2018",2,
620,429,"11/21/18 00:00:00",0,1,4,2,"scadenza riba: 19/12/2018",2,
622,431,"11/22/18 00:00:00",0,564,4,13,"scadenza riba 10/01/2019",2,
624,433,"11/26/18 00:00:00",0,513,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA -  BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA: 27/12/2018",2,
627,436,"11/27/18 00:00:00",0,1,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA -  BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA:27/12/2018",2,
621,430,"11/21/18 00:00:00",0,1,4,2,"SCADENZA RIBA: 20/12/2018",2,
623,432,"11/22/18 00:00:00",0,583,,1,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA -  BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

non imponibile art.41 d.l. 331/93",2,
628,437,"11/27/18 00:00:00",0,1,4,2,"SCADENZA RIBA: 27/12/2018",2,
629,438,"11/29/18 00:00:00",0,71,4,1,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA -  BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA FATTURA 28/12/2018

lotti nr: 18M0094, 18M0225, 18M1408
bollo CEE: FR 71 448 003 CE",2,
631,440,"12/03/18 00:00:00",0,513,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA -  BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA: 03/01/2019",2,
632,441,"12/03/18 00:00:00",0,1,4,2,"scadenza riba: 28/12/2018",2,
633,459,"12/06/18 00:00:00",0,1,4,2,"SCADENZA RIBA 03/01/2019",2,
635,462,"12/10/18 00:00:00",0,513,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA -  BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA: 10/01/2019",2,
630,439,"11/29/18 00:00:00",0,37,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA -  BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA: 28/12/2018",2,
634,460,"12/06/18 00:00:00",0,1,4,2,"SCADENZA RIBA. 04/01/2019",2,
636,463,"12/10/18 00:00:00",0,93,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA -  BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA: 10/01/2019",2,
637,464,"12/11/18 00:00:00",0,1,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA -  BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA: 08/01/2019",2,
638,465,"12/12/18 00:00:00",0,1,4,2,"RIF.ORD.NR. 1913/2 DEL 04/12/2018

SCADENZA RIBA: 10/01/2019",2,
640,468,"12/12/18 00:00:00",0,1,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA -  BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA: 10/01/2019

RIF.ORD.NR. 1907/2 DEL 10/12/2018",2,
641,469,"12/17/18 00:00:00",0,149,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA -  BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA: 14/01/2019",2,
643,473,"12/20/18 00:00:00",0,1,4,2,"scadenza riba: 17/01/2019",2,
639,466,"12/12/18 00:00:00",0,1,4,2,"RIF.ORD.NR. 1913/2 DEL 04/12/2018

SCADENZA RIBA: 11/01/2019",2,
644,474,"12/21/18 00:00:00",0,1,4,2,"scadenza riba 18/01/2019",2,
646,476,"12/27/18 00:00:00",0,450,3,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA -  BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA: 28/01/2019",2,
647,478,"12/27/18 00:00:00",0,1,4,2,"rif.ord.nr 1991/2 del 23/12/2018

SCADENZA RIBA:23/01/2019",2,
649,480,"12/28/18 00:00:00",0,1,4,2,"rif.ord.nr. 1992/2 del 27/12/2018

SCADENZA RIBA: 28/01/2019",2,
645,475,"12/21/18 00:00:00",0,1,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA -  BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA: 21/01/2019",2,
648,479,"12/27/18 00:00:00",0,1,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA -  BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

rif.ord.nr.1985/2 del 24/12/2018

SCADENZA RIBA: 24/01/2019",2,
